id,name,date,status_of_system,latitude,longitude,maximum_sustained_wind_knots,maximum_pressure,34_kt_ne,34_kt_se,34_kt_sw,34_kt_nw,50_kt_ne,50_kt_se,50_kt_sw,50_kt_nw,64_kt_ne,64_kt_se,64_kt_sw,64_kt_nw
AL082010,FIONA,9/3/2010 12:00,TS,28.5,-66.7,35,1010,60,60,0,0,0,0,0,0,0,0,0,0
AL082010,FIONA,9/3/2010 18:00,TS,29.6,-66,35,1011,60,60,0,0,0,0,0,0,0,0,0,0
AL082010,FIONA,9/4/2010 0:00,LO,30.7,-65,35,1011,45,45,0,0,0,0,0,0,0,0,0,0
AL082010,FIONA,9/4/2010 6:00,LO,31.8,-63.9,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL082010,FIONA,9/4/2010 12:00,LO,32.9,-62.9,25,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL082010,FIONA,9/4/2010 18:00,LO,34.1,-62,25,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/1/2010 0:00,LO,12.2,-32.2,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/1/2010 6:00,TD,12.4,-33.6,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/1/2010 12:00,TS,12.7,-35,35,1005,0,0,0,35,0,0,0,0,0,0,0,0
AL092010,GASTON,9/1/2010 18:00,TS,12.9,-36.1,35,1005,0,0,0,35,0,0,0,0,0,0,0,0
AL092010,GASTON,9/2/2010 0:00,TD,13.1,-37.2,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/2/2010 6:00,TD,13.2,-38,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/2/2010 12:00,TD,13.3,-38.8,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/2/2010 18:00,LO,13.5,-39.5,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/3/2010 0:00,LO,13.8,-40.1,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/3/2010 6:00,LO,14.1,-40.6,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/3/2010 12:00,LO,14.5,-41.3,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/3/2010 18:00,LO,15,-42,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/4/2010 0:00,LO,15.4,-43,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/4/2010 6:00,LO,15.9,-44.2,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/4/2010 12:00,LO,16.3,-45.5,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/4/2010 18:00,LO,16.5,-46.6,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/5/2010 0:00,LO,16.7,-47.7,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/5/2010 6:00,LO,16.8,-48.8,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/5/2010 12:00,LO,16.9,-50,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/5/2010 18:00,LO,17,-51.2,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/6/2010 0:00,LO,17.1,-52.6,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/6/2010 6:00,LO,17.3,-54,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/6/2010 12:00,LO,17.4,-55.5,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/6/2010 18:00,LO,17.5,-57.2,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/7/2010 0:00,LO,17.4,-59,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/7/2010 6:00,LO,17.1,-60.8,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/7/2010 12:00,LO,16.8,-62.7,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/7/2010 18:00,LO,16.8,-64.6,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/8/2010 0:00,LO,17,-66.3,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL092010,GASTON,9/8/2010 6:00,LO,17.4,-67.7,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL102010,HERMINE,9/4/2010 18:00,LO,17.5,-95.6,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL102010,HERMINE,9/5/2010 0:00,LO,18.3,-95.6,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL102010,HERMINE,9/5/2010 6:00,LO,19,-95.6,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL102010,HERMINE,9/5/2010 12:00,LO,19.5,-95.6,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL102010,HERMINE,9/5/2010 18:00,TD,20,-95.5,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL102010,HERMINE,9/6/2010 0:00,TD,20.7,-95,30,1002,0,0,0,0,0,0,0,0,0,0,0,0
AL102010,HERMINE,9/6/2010 6:00,TS,21.8,-95.1,40,1001,90,60,0,0,0,0,0,0,0,0,0,0
AL102010,HERMINE,9/6/2010 12:00,TS,23,-95.6,45,998,90,90,0,30,0,0,0,0,0,0,0,0
AL102010,HERMINE,9/6/2010 18:00,TS,24,-96.5,50,995,90,90,20,30,30,30,0,20,0,0,0,0
AL102010,HERMINE,9/7/2010 0:00,TS,24.9,-97.2,55,991,90,60,20,30,20,20,0,0,0,0,0,0
AL102010,HERMINE,9/7/2010 2:00,TS,25.3,-97.4,60,989,90,60,20,30,20,20,0,0,0,0,0,0
AL102010,HERMINE,9/7/2010 6:00,TS,26.2,-97.7,55,990,90,75,20,30,15,15,0,15,0,0,0,0
AL102010,HERMINE,9/7/2010 12:00,TS,27.7,-98.1,45,991,90,90,0,0,0,0,0,0,0,0,0,0
AL102010,HERMINE,9/7/2010 18:00,TS,29.4,-98.6,40,996,40,40,0,0,0,0,0,0,0,0,0,0
AL102010,HERMINE,9/8/2010 0:00,TD,30.6,-99.1,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
AL102010,HERMINE,9/8/2010 6:00,TD,31.6,-99.5,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL102010,HERMINE,9/8/2010 12:00,TD,32.7,-99.5,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL102010,HERMINE,9/8/2010 18:00,TD,33.7,-98.7,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL102010,HERMINE,9/9/2010 0:00,TD,34.7,-97.9,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL102010,HERMINE,9/9/2010 6:00,TD,35.5,-97.2,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL102010,HERMINE,9/9/2010 12:00,TD,36.3,-96.4,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL102010,HERMINE,9/9/2010 18:00,LO,37,-95.5,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL102010,HERMINE,9/10/2010 0:00,LO,37.5,-95,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL112010,IGOR,9/8/2010 6:00,TD,14,-22.7,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL112010,IGOR,9/8/2010 12:00,TS,13.8,-23.3,40,1005,0,45,45,30,0,0,0,0,0,0,0,0
AL112010,IGOR,9/8/2010 18:00,TS,13.8,-23.7,40,1005,0,45,45,30,0,0,0,0,0,0,0,0
AL112010,IGOR,9/9/2010 0:00,TS,13.8,-24.1,40,1005,0,45,45,30,0,0,0,0,0,0,0,0
AL112010,IGOR,9/9/2010 6:00,TS,13.9,-24.8,35,1005,0,45,45,30,0,0,0,0,0,0,0,0
AL112010,IGOR,9/9/2010 12:00,TD,14.2,-25.5,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL112010,IGOR,9/9/2010 18:00,TD,14.7,-26.4,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL112010,IGOR,9/10/2010 0:00,TD,15.4,-27.5,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL112010,IGOR,9/10/2010 6:00,TD,15.9,-28.7,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL112010,IGOR,9/10/2010 12:00,TS,16.3,-30.4,35,1004,0,0,30,30,0,0,0,0,0,0,0,0
AL112010,IGOR,9/10/2010 18:00,TS,16.6,-32.5,40,1002,0,0,40,40,0,0,0,0,0,0,0,0
AL112010,IGOR,9/11/2010 0:00,TS,16.9,-34.8,50,999,0,0,40,40,0,0,0,20,0,0,0,0
AL112010,IGOR,9/11/2010 6:00,TS,17.1,-37,60,995,40,40,40,40,20,0,0,20,0,0,0,0
AL112010,IGOR,9/11/2010 12:00,TS,17.3,-38.7,60,995,100,60,60,100,45,30,0,30,0,0,0,0
AL112010,IGOR,9/11/2010 18:00,TS,17.4,-40.4,60,995,100,60,60,100,45,30,0,30,0,0,0,0
AL112010,IGOR,9/12/2010 0:00,HU,17.6,-42,65,987,100,60,60,100,45,30,20,30,15,0,0,15
AL112010,IGOR,9/12/2010 6:00,HU,17.7,-43.5,70,985,100,60,60,100,45,30,20,30,15,0,0,15
AL112010,IGOR,9/12/2010 12:00,HU,17.7,-44.9,90,970,120,80,80,120,50,40,30,40,30,15,15,20
AL112010,IGOR,9/12/2010 18:00,HU,17.7,-46.1,115,948,140,110,90,130,70,60,40,60,30,30,15,30
AL112010,IGOR,9/13/2010 0:00,HU,17.7,-47.3,130,935,140,110,90,130,70,60,40,60,30,30,15,30
AL112010,IGOR,9/13/2010 6:00,HU,17.6,-48.3,130,935,150,140,90,130,70,60,50,60,30,30,15,30
AL112010,IGOR,9/13/2010 12:00,HU,17.6,-49.3,130,933,150,140,100,130,80,60,50,80,45,30,30,45
AL112010,IGOR,9/13/2010 18:00,HU,17.6,-50.2,125,937,180,140,110,140,90,70,60,80,45,30,30,45
AL112010,IGOR,9/14/2010 0:00,HU,17.7,-50.9,125,937,180,140,110,140,90,70,60,80,45,30,30,45
AL112010,IGOR,9/14/2010 6:00,HU,17.9,-51.5,115,945,180,140,110,140,90,70,60,80,45,30,30,45
AL112010,IGOR,9/14/2010 12:00,HU,18.2,-52.1,115,945,180,140,110,140,90,70,60,80,45,30,30,45
AL112010,IGOR,9/14/2010 18:00,HU,18.6,-52.8,125,933,210,150,130,160,90,70,60,90,45,30,30,45
AL112010,IGOR,9/15/2010 0:00,HU,18.9,-53.5,135,924,210,150,130,160,100,70,60,90,45,30,30,45
AL112010,IGOR,9/15/2010 6:00,HU,19.2,-54.1,125,935,210,150,130,160,100,80,60,90,45,30,30,45
AL112010,IGOR,9/15/2010 12:00,HU,19.5,-54.7,115,945,210,150,130,160,100,80,60,90,45,30,30,45
AL112010,IGOR,9/15/2010 18:00,HU,19.8,-55.3,115,942,210,175,140,175,120,80,60,100,45,45,30,45
AL112010,IGOR,9/16/2010 0:00,HU,20.1,-56,120,936,240,210,180,210,120,90,80,100,60,45,45,60
AL112010,IGOR,9/16/2010 6:00,HU,20.4,-56.5,125,929,240,210,180,210,130,90,80,110,60,45,45,60
AL112010,IGOR,9/16/2010 12:00,HU,20.8,-57.1,120,934,240,210,180,210,130,90,80,110,60,45,45,60
AL112010,IGOR,9/16/2010 18:00,HU,21.4,-57.8,115,940,250,210,180,225,140,110,100,120,90,60,45,75
AL112010,IGOR,9/17/2010 0:00,HU,21.8,-58.4,115,935,250,210,180,225,140,110,100,120,90,60,45,75
AL112010,IGOR,9/17/2010 6:00,HU,22.2,-59.1,110,935,250,210,180,240,140,110,100,120,90,60,45,75
AL112010,IGOR,9/17/2010 12:00,HU,22.8,-59.9,100,945,250,210,180,240,140,110,100,120,90,60,45,75
AL112010,IGOR,9/17/2010 18:00,HU,23.5,-60.7,90,947,300,210,200,240,160,110,130,120,90,60,45,75
AL112010,IGOR,9/18/2010 0:00,HU,24.2,-61.6,90,947,300,210,200,240,160,110,130,120,90,60,45,75
AL112010,IGOR,9/18/2010 6:00,HU,24.9,-62.5,85,939,300,210,200,240,160,110,130,130,90,60,45,75
AL112010,IGOR,9/18/2010 12:00,HU,25.7,-63.3,85,939,300,210,200,240,160,110,130,130,90,60,45,75
AL112010,IGOR,9/18/2010 18:00,HU,26.6,-64,80,945,300,225,200,240,160,110,110,130,80,50,45,75
AL112010,IGOR,9/19/2010 0:00,HU,27.5,-64.6,80,945,300,225,200,240,160,110,110,150,80,45,45,75
AL112010,IGOR,9/19/2010 6:00,HU,28.4,-65.2,75,949,300,225,200,260,160,130,120,140,75,45,60,75
AL112010,IGOR,9/19/2010 12:00,HU,29.6,-65.6,75,949,300,250,200,300,160,130,120,140,75,45,60,75
AL112010,IGOR,9/19/2010 18:00,HU,30.8,-65.9,70,952,300,250,200,300,180,150,120,150,75,60,60,75
AL112010,IGOR,9/20/2010 0:00,HU,31.9,-65.7,65,953,300,250,200,300,180,150,120,150,75,60,75,75
AL112010,IGOR,9/20/2010 6:00,HU,33.2,-65.2,65,957,350,300,250,300,180,150,120,160,75,50,75,75
AL112010,IGOR,9/20/2010 12:00,HU,35.1,-64.2,65,960,350,300,250,300,180,150,120,160,75,50,75,75
AL112010,IGOR,9/20/2010 18:00,HU,37.2,-62.6,65,960,350,300,250,300,180,150,120,160,75,45,60,75
AL112010,IGOR,9/21/2010 0:00,HU,39,-60.4,65,960,400,350,300,350,200,180,140,160,75,45,60,75
AL112010,IGOR,9/21/2010 6:00,HU,41.5,-57,65,960,400,350,300,350,210,180,140,160,75,45,60,75
AL112010,IGOR,9/21/2010 12:00,HU,44.8,-54.4,65,955,400,350,350,350,200,180,140,160,75,45,60,75
AL112010,IGOR,9/21/2010 15:00,HU,46.6,-53.2,75,950,400,350,350,350,200,180,140,160,75,45,60,75
AL112010,IGOR,9/21/2010 18:00,EX,48.5,-52.1,75,950,450,400,350,400,220,210,160,180,0,75,75,75
AL112010,IGOR,9/22/2010 0:00,EX,51.5,-50.5,75,950,450,400,350,400,220,210,160,180,0,75,75,75
AL112010,IGOR,9/22/2010 6:00,EX,53.5,-49.5,70,950,450,400,350,400,220,210,160,180,0,75,75,75
AL112010,IGOR,9/22/2010 12:00,EX,55.5,-49.4,70,950,450,400,350,400,220,240,160,180,0,75,75,75
AL112010,IGOR,9/22/2010 18:00,EX,57,-50,65,955,450,400,350,400,220,240,160,180,0,75,75,75
AL112010,IGOR,9/23/2010 0:00,EX,58.5,-51,60,960,450,400,350,400,220,240,160,180,0,0,0,0
AL122010,JULIA,9/12/2010 6:00,TD,12.9,-20.5,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL122010,JULIA,9/12/2010 12:00,TD,13,-21.3,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL122010,JULIA,9/12/2010 18:00,TS,13.1,-22.1,35,1005,45,45,0,60,0,0,0,0,0,0,0,0
AL122010,JULIA,9/13/2010 0:00,TS,13.5,-23.1,40,1004,45,45,45,60,0,0,0,0,0,0,0,0
AL122010,JULIA,9/13/2010 6:00,TS,14,-24.2,40,1004,45,45,45,60,0,0,0,0,0,0,0,0
AL122010,JULIA,9/13/2010 12:00,TS,14.5,-25.4,40,1004,45,45,45,60,0,0,0,0,0,0,0,0
AL122010,JULIA,9/13/2010 18:00,TS,15,-26.5,45,1003,45,45,45,60,0,0,0,0,0,0,0,0
AL122010,JULIA,9/14/2010 0:00,TS,15.3,-27.5,45,1002,60,45,45,60,0,0,0,0,0,0,0,0
AL122010,JULIA,9/14/2010 6:00,TS,15.6,-28.4,60,994,60,45,45,60,30,20,20,20,0,0,0,0
AL122010,JULIA,9/14/2010 12:00,HU,15.9,-29.2,70,987,75,60,45,60,30,30,20,30,20,20,0,20
AL122010,JULIA,9/14/2010 18:00,HU,16.1,-29.9,80,979,75,60,60,60,30,30,20,30,20,20,0,20
AL122010,JULIA,9/15/2010 0:00,HU,16.4,-30.6,90,973,90,60,60,60,30,30,20,30,20,20,0,20
AL122010,JULIA,9/15/2010 6:00,HU,16.9,-31.4,110,956,90,75,75,75,40,30,30,30,30,20,20,20
AL122010,JULIA,9/15/2010 12:00,HU,17.7,-32.2,120,948,105,75,75,90,40,30,30,30,30,20,20,20
AL122010,JULIA,9/15/2010 18:00,HU,18.8,-33,115,951,105,90,75,105,50,40,30,40,30,20,20,30
AL122010,JULIA,9/16/2010 0:00,HU,19.9,-34.1,105,958,105,90,75,105,50,40,30,40,30,20,20,30
AL122010,JULIA,9/16/2010 6:00,HU,20.9,-35.8,100,962,120,105,75,120,60,50,30,50,30,20,20,30
AL122010,JULIA,9/16/2010 12:00,HU,21.8,-37.7,90,970,120,105,75,120,60,50,30,50,30,20,20,30
AL122010,JULIA,9/16/2010 18:00,HU,22.7,-40,80,977,120,105,75,120,60,50,30,50,30,20,20,30
AL122010,JULIA,9/17/2010 0:00,HU,23.1,-42,75,981,105,105,75,105,60,50,30,50,30,20,20,30
AL122010,JULIA,9/17/2010 6:00,HU,23.5,-44,75,981,105,105,75,105,60,50,30,50,30,20,20,30
AL122010,JULIA,9/17/2010 12:00,HU,23.9,-45.8,70,983,105,105,75,105,60,50,30,50,30,20,20,30
AL122010,JULIA,9/17/2010 18:00,HU,24.6,-47.4,65,986,120,105,75,105,60,50,30,50,30,20,0,30
AL122010,JULIA,9/18/2010 0:00,TS,25.6,-48.7,60,988,135,120,75,105,70,50,30,40,0,0,0,0
AL122010,JULIA,9/18/2010 6:00,TS,26.9,-49.8,55,991,150,135,75,105,80,60,30,40,0,0,0,0
AL122010,JULIA,9/18/2010 12:00,TS,28.3,-50.7,50,994,150,150,75,105,90,60,0,0,0,0,0,0
AL122010,JULIA,9/18/2010 18:00,TS,29.8,-51.4,50,993,150,165,75,105,100,70,0,0,0,0,0,0
AL122010,JULIA,9/19/2010 0:00,TS,31.4,-51.8,55,989,150,180,75,105,100,80,0,30,0,0,0,0
AL122010,JULIA,9/19/2010 6:00,TS,32.8,-52,50,993,150,180,75,105,100,80,0,30,0,0,0,0
AL122010,JULIA,9/19/2010 12:00,TS,33.9,-51.4,45,995,150,180,90,105,0,0,0,0,0,0,0,0
AL122010,JULIA,9/19/2010 18:00,TS,34.6,-50.2,45,995,150,195,105,105,0,0,0,0,0,0,0,0
AL122010,JULIA,9/20/2010 0:00,TS,34.9,-49.2,45,995,150,210,120,105,0,0,0,0,0,0,0,0
AL122010,JULIA,9/20/2010 6:00,TS,34.9,-48,40,997,150,195,105,105,0,0,0,0,0,0,0,0
AL122010,JULIA,9/20/2010 12:00,TS,34.7,-46.9,40,999,150,180,90,120,0,0,0,0,0,0,0,0
AL122010,JULIA,9/20/2010 18:00,LO,34.6,-46,40,1002,135,150,75,120,0,0,0,0,0,0,0,0
AL122010,JULIA,9/21/2010 0:00,LO,34.4,-45.1,40,1003,135,120,0,120,0,0,0,0,0,0,0,0
AL122010,JULIA,9/21/2010 6:00,LO,34.4,-44.1,35,1004,120,90,0,105,0,0,0,0,0,0,0,0
AL122010,JULIA,9/21/2010 12:00,LO,34.5,-43,35,1005,90,0,0,75,0,0,0,0,0,0,0,0
AL122010,JULIA,9/21/2010 18:00,LO,34.5,-41.9,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL122010,JULIA,9/22/2010 0:00,LO,34.3,-40.9,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL122010,JULIA,9/22/2010 6:00,LO,33.9,-39.9,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL122010,JULIA,9/22/2010 12:00,LO,33.6,-38.8,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL122010,JULIA,9/22/2010 18:00,LO,33.2,-38,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL122010,JULIA,9/23/2010 0:00,LO,33,-37.8,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL122010,JULIA,9/23/2010 6:00,LO,32.7,-37.7,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL122010,JULIA,9/23/2010 12:00,LO,32.4,-37.8,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL122010,JULIA,9/23/2010 18:00,LO,32,-38.6,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL122010,JULIA,9/24/2010 0:00,LO,31.5,-40,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL122010,JULIA,9/24/2010 6:00,LO,31.2,-41.6,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL122010,JULIA,9/24/2010 12:00,LO,30.9,-43.1,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL122010,JULIA,9/24/2010 18:00,LO,30.6,-44.3,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL132010,KARL,9/13/2010 18:00,LO,16.3,-78.5,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL132010,KARL,9/14/2010 0:00,LO,16.6,-79.8,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL132010,KARL,9/14/2010 6:00,LO,17,-81.1,25,1003,0,0,0,0,0,0,0,0,0,0,0,0
AL132010,KARL,9/14/2010 12:00,TD,17.6,-82.3,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
AL132010,KARL,9/14/2010 18:00,TS,18.1,-83.6,35,1001,10,10,0,0,0,0,0,0,0,0,0,0
AL132010,KARL,9/15/2010 0:00,TS,18.3,-85,40,999,25,15,0,15,0,0,0,0,0,0,0,0
AL132010,KARL,9/15/2010 6:00,TS,18.3,-86.2,55,997,40,30,30,40,30,25,25,30,0,0,0,0
AL132010,KARL,9/15/2010 12:00,TS,18.5,-87.6,55,991,45,30,30,45,30,25,25,30,0,0,0,0
AL132010,KARL,9/15/2010 12:45,TS,18.5,-87.8,55,991,45,30,30,45,30,25,25,30,0,0,0,0
AL132010,KARL,9/15/2010 18:00,TS,18.8,-88.8,45,994,35,20,20,35,0,0,0,0,0,0,0,0
AL132010,KARL,9/16/2010 0:00,TS,19.2,-90.1,40,997,0,0,50,50,0,0,0,0,0,0,0,0
AL132010,KARL,9/16/2010 6:00,TS,19.4,-91.1,45,994,15,15,60,50,0,0,0,0,0,0,0,0
AL132010,KARL,9/16/2010 12:00,TS,19.6,-92.2,55,986,45,50,60,50,25,0,0,25,0,0,0,0
AL132010,KARL,9/16/2010 18:00,HU,19.6,-93.3,70,982,60,50,50,60,25,15,15,25,10,0,0,10
AL132010,KARL,9/17/2010 0:00,HU,19.7,-94.1,85,971,90,50,50,75,30,15,15,25,15,0,0,10
AL132010,KARL,9/17/2010 6:00,HU,19.7,-94.9,95,966,90,70,70,90,40,40,40,40,20,15,15,20
AL132010,KARL,9/17/2010 12:00,HU,19.6,-95.6,110,956,80,70,70,80,40,30,30,40,20,15,15,20
AL132010,KARL,9/17/2010 15:00,HU,19.4,-96,110,970,80,70,70,80,40,30,30,40,20,15,15,20
AL132010,KARL,9/17/2010 16:45,HU,19.3,-96.2,100,976,80,70,70,80,40,30,30,40,20,15,15,20
AL132010,KARL,9/17/2010 18:00,HU,19.2,-96.4,90,979,80,70,50,80,40,30,25,40,20,15,10,20
AL132010,KARL,9/18/2010 0:00,TS,18.7,-97.1,60,995,30,30,30,30,15,15,15,15,0,0,0,0
AL132010,KARL,9/18/2010 6:00,TD,18.6,-97.4,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL142010,LISA,9/20/2010 0:00,LO,15.2,-32,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL142010,LISA,9/20/2010 6:00,LO,15.5,-32.1,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL142010,LISA,9/20/2010 12:00,LO,15.9,-32.1,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL142010,LISA,9/20/2010 18:00,TD,16.3,-32,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL142010,LISA,9/21/2010 0:00,TS,16.8,-31.9,35,1005,35,35,0,20,0,0,0,0,0,0,0,0
AL142010,LISA,9/21/2010 6:00,TS,17.3,-31.8,40,1003,35,35,0,20,0,0,0,0,0,0,0,0
AL142010,LISA,9/21/2010 12:00,TS,17.7,-31.7,40,1002,35,35,25,25,0,0,0,0,0,0,0,0
AL142010,LISA,9/21/2010 18:00,TS,17.8,-31.5,40,1002,35,35,35,35,0,0,0,0,0,0,0,0
AL142010,LISA,9/22/2010 0:00,TS,17.6,-31.3,35,1003,40,40,40,40,0,0,0,0,0,0,0,0
AL142010,LISA,9/22/2010 6:00,TS,17.3,-30.9,35,1003,40,40,40,40,0,0,0,0,0,0,0,0
AL142010,LISA,9/22/2010 12:00,TS,17.3,-30.4,35,1003,40,40,40,40,0,0,0,0,0,0,0,0
AL142010,LISA,9/22/2010 18:00,TD,17.4,-30,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL142010,LISA,9/23/2010 0:00,TD,17.5,-29.7,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL142010,LISA,9/23/2010 6:00,TD,17.5,-29.3,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL142010,LISA,9/23/2010 12:00,TS,17.5,-28.8,35,1004,40,40,0,40,0,0,0,0,0,0,0,0
AL142010,LISA,9/23/2010 18:00,TS,17.6,-28.3,35,1003,40,40,20,40,0,0,0,0,0,0,0,0
AL142010,LISA,9/24/2010 0:00,TS,17.9,-28,35,1002,40,40,20,40,0,0,0,0,0,0,0,0
AL142010,LISA,9/24/2010 6:00,TS,18.3,-27.7,40,1001,40,40,30,40,0,0,0,0,0,0,0,0
AL142010,LISA,9/24/2010 12:00,TS,19,-27.6,50,998,40,40,30,40,15,15,0,0,0,0,0,0
AL142010,LISA,9/24/2010 18:00,TS,19.7,-27.7,60,993,50,40,30,40,15,15,10,15,0,0,0,0
AL142010,LISA,9/24/2010 21:00,HU,20,-27.7,65,988,50,40,30,40,20,15,10,20,10,10,0,10
AL142010,LISA,9/25/2010 0:00,HU,20.4,-27.8,75,982,50,40,30,40,20,15,10,20,10,10,0,10
AL142010,LISA,9/25/2010 6:00,HU,21.3,-28,70,986,50,40,30,40,20,15,10,20,10,10,0,10
AL142010,LISA,9/25/2010 12:00,TS,22.3,-28.3,60,990,50,40,30,40,20,15,10,20,0,0,0,0
AL142010,LISA,9/25/2010 18:00,TS,23.2,-28.6,50,996,50,40,30,40,15,0,0,15,0,0,0,0
AL142010,LISA,9/26/2010 0:00,TS,24,-28.8,40,1002,50,40,20,40,0,0,0,0,0,0,0,0
AL142010,LISA,9/26/2010 6:00,TS,24.8,-28.9,35,1004,50,40,0,40,0,0,0,0,0,0,0,0
AL142010,LISA,9/26/2010 12:00,TD,25.3,-29,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL142010,LISA,9/26/2010 18:00,LO,25.8,-29.2,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL142010,LISA,9/27/2010 0:00,LO,26.3,-29.6,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL142010,LISA,9/27/2010 6:00,LO,26.8,-30.1,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL142010,LISA,9/27/2010 12:00,LO,27.4,-30.6,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL142010,LISA,9/27/2010 18:00,LO,28,-31.1,30,1013,0,0,0,0,0,0,0,0,0,0,0,0
AL142010,LISA,9/28/2010 0:00,LO,28.6,-31.5,30,1013,0,0,0,0,0,0,0,0,0,0,0,0
